Name,degree centrality,closeness centrality,betweenness centrality
YKR078W,0.00019801980198019803,0.0028238739366894436,0.0
YKR089C,0.00039603960396039607,0.00293013916776293,0.0
YKR090W,0.0005940594059405942,0.036421056069323256,2.295159131244213e-06
YLL003W,0.0005940594059405942,0.004114530371956115,1.8216574225116254e-07
YLR006C,0.0023762376237623766,0.05512845492504589,1.331797284242686e-05
YLR086W,0.0017821782178217822,0.057624859536892024,3.1506064560527795e-05
YLR131C,0.0017821782178217822,0.035473081409115224,9.944949210138387e-06
YLR183C,0.0005940594059405942,0.06010007549186024,0.0
YLR187W,0.0005940594059405942,0.035447992601457944,0.0
YLR190W,0.0011881188118811883,0.0039822465005121205,8.798707400914422e-07
YLR219W,0.0005940594059405942,0.003102310231023102,9.582378045151063e-07
YLR278C,0.00019801980198019803,0.0028238739366894436,0.0
YLR319C,0.0017821782178217822,0.04494329855025361,1.845271662994826e-05
YLR394W,0.0013861386138613863,0.012641713609563203,1.0349122227957172e-05
YLR401C,0.00039603960396039607,0.0028238739366894436,3.3397787589045846e-06
YLR457C,0.0013861386138613863,0.06184438497223722,6.180537842461205e-05
YML027W,0.00039603960396039607,0.07411167937472717,0.0
YML034W,0.0007920792079207921,0.09143658911051353,0.0
YML119W,0.0005940594059405942,0.010444524642638588,0.0
YMR005W,0.0013861386138613863,0.061146063015587886,0.0
YMR129W,0.0009900990099009901,0.03419523813210094,1.3386698496927787e-05
YNL042W,0.0011881188118811883,0.038476295012731435,2.7655317431819622e-06
YNL058C,0.0007920792079207921,0.003982873963071983,9.847456459582615e-07
YNL257C,0.00039603960396039607,0.01030522167765992,0.0
YNL278W,0.00039603960396039607,0.057639392119251065,0.0
YNL298W,0.004356435643564357,0.09705418541854186,8.072154518379188e-05
YNL309W,0.0007920792079207921,0.00293013916776293,1.241984097449575e-06
YNL339C,0.00019801980198019803,0.0028238739366894436,0.0
YNR047W,0.0021782178217821784,0.0791719237105677,1.4717856382108395e-05
YOL058W,0.0005940594059405942,0.12776805988520806,0.0
YOR001W,0.0019801980198019802,0.13279866561170153,1.0235374499729026e-05
YOR037W,0.0013861386138613863,0.044136791593269754,5.1954330586761785e-06
YOR058C,0.00039603960396039607,0.018967468175388965,0.0
YOR066W,0.0005940594059405942,0.00293013916776293,7.843921647066668e-08
YOR075W,0.0015841584158415843,0.04436957478258577,3.686940292365539e-06
YOR081C,0.0005940594059405942,0.046845768366969825,0.0
YOR083W,0.0009900990099009901,0.06730914268684395,0.00012503211105424267
YOR104W,0.0005940594059405942,0.10456890711877734,0.0
YOR177C,0.0015841584158415843,0.10654896090701967,4.234095252228206e-05
YOR188W,0.0007920792079207921,0.10542245838839649,0.0
YOR195W,0.0009900990099009901,0.07527812446432797,0.0
YOR315W,0.0013861386138613863,0.07407513057770262,0.0
YOR372C,0.0005940594059405942,0.003235727828101959,0.0
YPL155C,0.0007920792079207921,0.10966163402145677,0.0
YPL250C,0.00019801980198019803,0.0028238739366894436,0.0
YPL255W,0.0027722772277227726,0.12267991058382673,0.0
YPL267W,0.0005940594059405942,0.04750881828210332,0.0
YPR018W,0.0023762376237623766,0.14117388817322313,0.0
YPR141C,0.0017821782178217822,0.10206914028719873,0.0
YPR174C,0.0007920792079207921,0.09010059663030914,0.0
YEL042W,0.0013861386138613863,0.0007454863133372162,5.144931647350632e-05
YBR192W,0.0005940594059405942,0.000264026402640264,3.7976691209344275e-05
YDR238C,0.0023762376237623766,0.00719515159371911,6.106174156847541e-05
YER086W,0.0025742574257425744,0.0070972163490281275,0.00012218941573359634
YGR249W,0.0019801980198019802,0.008127233661206906,3.140993582269968e-05
YNL217W,0.0013861386138613863,0.03592922450139751,3.0177682689428627e-06
YPR155C,0.00039603960396039607,0.12670876375563253,0.0
YBR162W-A,0.0005940594059405942,0.0,0.0
YIL027C,0.00019801980198019803,0.00019801980198019803,0.0
YML108W,0.0005940594059405942,0.00039603960396039607,2.3531764941200002e-07
YBR163W,0.00019801980198019803,0.0,0.0
YBR166C,0.00039603960396039607,0.0,0.0
YBR257W,0.00019801980198019803,0.0003564356435643564,0.0
YGR030C,0.00019801980198019803,0.0003564356435643564,0.0
YHR062C,0.00039603960396039607,0.0003564356435643564,1.1765882470600001e-07
YNL221C,0.0005940594059405942,0.003369430693069307,0.0
YNL282W,0.0005940594059405942,0.011079338770881493,0.0
YBR168W,0.00019801980198019803,0.0,0.0
YBR170C,0.0011881188118811883,0.0,0.0
YGR048W,0.0015841584158415843,0.007930221593587932,2.4634203379581935e-05
YBR171W,0.0021782178217821784,0.0,0.0
YCL057W,0.00019801980198019803,0.00019801980198019803,0.0
YER053C,0.0005940594059405942,0.00019801980198019803,1.012626939631405e-05
YBR172C,0.0005940594059405942,0.0,0.0
YBR173C,0.0007920792079207921,0.0,0.0
YGL011C,0.004158415841584159,0.01313214926478266,9.986133185899456e-05
YBR174C,0.00019801980198019803,0.0,0.0
YHR177W,0.0005940594059405942,0.02293513463495882,1.9157835393129367e-05
YIL160C,0.0007920792079207921,0.009432275708389254,0.0
YLR403W,0.0021782178217821784,0.08079428637643626,6.943607639955463e-05
YPL029W,0.00039603960396039607,0.000264026402640264,4.3577342483703713e-08
YBR176W,0.0013861386138613863,0.0,0.0
YBR177C,0.00019801980198019803,0.0,0.0
YBR178W,0.00019801980198019803,0.0,0.0
YHR122W,0.0011881188118811883,0.011138613861386138,2.3842762976797488e-05
YBR179C,0.00039603960396039607,0.0,0.0
YBR180W,0.00039603960396039607,0.0,0.0
YBR182C,0.00019801980198019803,0.0,0.0
YDR039C,0.00039603960396039607,0.0008640864086408641,1.3073202745111113e-08
YDR506C,0.0009900990099009901,0.002215606176002216,3.359229528058367e-05
YER087C-B,0.00039603960396039607,0.0008640864086408641,2.5690129242006916e-07
YFL041W,0.0033663366336633667,0.0044678217821782175,2.1109027505733528e-05
YBR184W,0.0005940594059405942,0.0,0.0
YNL225C,0.0011881188118811883,0.08441043869399995,1.4268688729282869e-05
YBR185C,0.00019801980198019803,0.0,0.0
YBR187W,0.0009900990099009901,0.0,0.0
YBR188C,0.0009900990099009901,0.0,0.0
YBR190W,0.00019801980198019803,0.0,0.0
YEL037C,0.007128712871287129,0.013090700374385264,0.00046192744269161833
YER148W,0.007326732673267327,0.013715101239853715,0.0003614718556009081
YOR264W,0.005544554455445545,0.09159126506965942,4.200026959274485e-05
YBR194W,0.00019801980198019803,0.0,0.0
YPR152C,0.0005940594059405942,0.024285038784593007,0.0
YBR195C,0.0019801980198019802,0.0,0.0
YLR418C,0.0021782178217821784,0.016811681168116814,4.450743238796039e-06
YDR436W,0.0019801980198019802,0.004739835685696229,9.895310820945656e-06
YER116C,0.0005940594059405942,0.0027792252909501474,2.358981979075873e-06
YIL113W,0.0015841584158415843,0.03782946181533702,4.722197390567806e-06
YJL069C,0.006930693069306931,0.04627103201117658,0.00037689862680813824
YKL189W,0.0023762376237623766,0.04098195331000155,4.829029713917038e-05
YKR055W,0.0037623762376237627,0.07159160484293554,0.00011563129965279924
YMR291W,0.0017821782178217822,0.051126797331383214,7.3150109810858715e-06
YNL183C,0.004356435643564357,0.11017363645772243,2.6362863571097047e-05
YNL260C,0.0011881188118811883,0.09611836656296299,0.0
YOR353C,0.0013861386138613863,0.11473443494905522,0.0
YPL074W,0.0013861386138613863,0.11262624583937768,0.0
YPL262W,0.0015841584158415843,0.09250632191597538,0.0
YBR197C,0.0005940594059405942,0.0,0.0
YNR037C,0.0007920792079207921,0.07580402319637826,0.0
YCR042C,0.0015841584158415843,0.002008067473414008,7.076960419353483e-07
YDR145W,0.0023762376237623766,0.002008067473414008,3.079925871262573e-06
YER160C,0.0011881188118811883,0.004443103590137407,4.907039099748864e-06
YHR137W,0.0017821782178217822,0.013906501990405225,6.653819961321202e-06
YJR064W,0.0029702970297029703,0.027707029702970298,1.3997920330570993e-05
YJR072C,0.0025742574257425744,0.04158096111010456,7.9006968555264e-05
YML015C,0.0019801980198019802,0.06712702250862188,0.00023249936045486745
YML061C,0.0005940594059405942,0.046602476918686415,3.733706704003734e-05
YML098W,0.0025742574257425744,0.05558260126166806,0.00010781152257608603
YPL011C,0.0015841584158415843,0.04756654443579406,4.990186945147145e-06
YBR199W,0.0005940594059405942,0.0,0.0
YDR384C,0.0007920792079207921,0.00019801980198019803,1.5687843294133335e-07
YCL005W,0.00039603960396039607,0.002958262677096439,4.2265794725800325e-06
YDL086W,0.0005940594059405942,0.002958262677096439,6.803743266320839e-07
YDR177W,0.0005940594059405942,0.002958262677096439,1.835437756101658e-06
YDR242W,0.00019801980198019803,0.002958262677096439,0.0
YDR243C,0.0013861386138613863,0.007824976045991696,3.306116049985214e-05
YDR368W,0.00039603960396039607,0.002958262677096439,1.889616796781735e-07
YEL043W,0.0019801980198019802,0.004646864686468647,0.00013489353451733764
YIL060W,0.0005940594059405942,0.002958262677096439,4.3945701278547104e-06
YJL079C,0.00039603960396039607,0.002958262677096439,1.0322383000827315e-07
YKL040C,0.00019801980198019803,0.002958262677096439,0.0
YKL082C,0.0017821782178217822,0.04025604173320558,2.619973383569997e-05
YLL049W,0.0009900990099009901,0.0032732781474868796,2.0898826717309585e-06
YLR318W,0.0005940594059405942,0.06745244827590574,0.0
YLR361C,0.00019801980198019803,0.002958262677096439,0.0
YMR195W,0.00039603960396039607,0.002958262677096439,3.124042704471336e-07
YMR212C,0.0005940594059405942,0.03235235235235235,0.0
YMR247C,0.00019801980198019803,0.002958262677096439,0.0
YMR287C,0.0009900990099009901,0.10724578646599114,0.0
YNR067C,0.00019801980198019803,0.002958262677096439,0.0
YNR071C,0.0009900990099009901,0.08660391965122438,0.0
YOL093W,0.0007920792079207921,0.09243206265465899,0.0
YOR108W,0.00039603960396039607,0.004287375356752757,0.0
YOR129C,0.00019801980198019803,0.002958262677096439,0.0
YPL085W,0.0013861386138613863,0.06471311745648443,5.055953471091833e-07
YPL105C,0.0013861386138613863,0.04821926869096095,0.0
YBR201W,0.0005940594059405942,0.0,0.0
YBR202W,0.0011881188118811883,0.0,0.0
YGL001C,0.00039603960396039607,0.00019801980198019803,3.7359838108455166e-06
YCL037C,0.005346534653465347,0.002106780298282993,7.499650111807462e-05
YKL006C-A,0.0011881188118811883,0.031627609461453765,2.932086142000164e-05
YBR204C,0.00019801980198019803,0.0,0.0
YPL096W,0.00039603960396039607,0.010268080615168115,0.0
YHR105W,0.0011881188118811883,0.008535071228641852,1.1862025235644657e-05
YBR207W,0.0017821782178217822,0.0,0.0
YEL022W,0.00039603960396039607,0.0013231323132313231,0.0
YOR068C,0.00019801980198019803,0.00019801980198019803,0.0
YBR208C,0.0015841584158415843,0.0,0.0
YBR209W,0.00019801980198019803,0.0,0.0
YGR179C,0.0013861386138613863,0.011158716945039764,1.6876259677010352e-06
YLR052W,0.0013861386138613863,0.014980106988524705,1.8842172469299888e-06
YBR212W,0.00019801980198019803,0.0,0.0
YMR206W,0.0005940594059405942,0.09292353699725252,0.0
YBR214W,0.00039603960396039607,0.0,0.0
YBR215W,0.00019801980198019803,0.0,0.0
YBR216C,0.0005940594059405942,0.0,0.0
YDR022C,0.0011881188118811883,0.0029756853236344045,7.08252518616729e-06
YDR465C,0.0009900990099009901,0.005240633953505241,1.5040434699098018e-05
YGL016W,0.0019801980198019802,0.013933393339333931,2.6312710420300442e-05
YGL078C,0.00019801980198019803,0.0029756853236344045,0.0
YHR033W,0.0039603960396039604,0.042109916669534855,4.0655490973388555e-05
YHR076W,0.0015841584158415843,0.027294922263310668,3.101136457072565e-05
YHR201C,0.00039603960396039607,0.0029756853236344045,6.868188598126299e-07
YIL125W,0.0027722772277227726,0.04170100560969935,5.308709334906747e-05
YKL145W,0.006930693069306931,0.05448415271782043,0.0001354068687471608
YLL042C,0.00039603960396039607,0.06607264790518462,0.0
YLR031W,0.00039603960396039607,0.0029756853236344045,1.2167039261905612e-07
YLR059C,0.0011881188118811883,0.07598362198279247,1.5612832481796957e-05
YLR424W,0.0035643564356435645,0.06536055778128472,2.6990318934964604e-05
YLR438W,0.0033663366336633667,0.08404335028097404,4.622664877337196e-05
YML055W,0.0007920792079207921,0.04670856688651975,3.2305748496940565e-05
YMR056C,0.0009900990099009901,0.045497264958283906,3.9108515723824315e-05
YNL208W,0.00039603960396039607,0.0029756853236344045,1.052866123388521e-06
YPR049C,0.0009900990099009901,0.13791861355404236,0.0
YPR108W,0.005148514851485149,0.13380331178454072,0.0
YBR218C,0.0013861386138613863,0.0,0.0
YBR219C,0.00019801980198019803,0.0,0.0
YBR220C,0.00019801980198019803,0.0,0.0
YDR430C,0.0011881188118811883,0.010472465883584185,1.8157267586799228e-05
YLR218C,0.00019801980198019803,0.0003564356435643564,0.0
YML059C,0.0005940594059405942,0.010180205520552056,5.427147700198534e-07
YBR222C,0.00019801980198019803,0.0,0.0
YFL020C,0.0007920792079207921,0.0019186129139229713,2.3028215931935375e-05
YBR225W,0.0009900990099009901,0.0,0.0
YGL197W,0.0025742574257425744,0.006255496609832904,5.207403911235507e-05
YBR226C,0.00019801980198019803,0.0,0.0
YDL049C,0.0007920792079207921,0.00039603960396039607,2.3531764941200002e-07
YBR227C,0.00039603960396039607,0.0,0.0
YBR228W,0.0005940594059405942,0.0,0.0
YLR135W,0.0009900990099009901,0.012512822228168763,6.912455951477501e-07
YBR230C,0.00039603960396039607,0.0,0.0
YBR231C,0.0011881188118811883,0.0,0.0
YNR030W,0.00019801980198019803,0.00019801980198019803,0.0
YBR233W,0.0007920792079207921,0.0,0.0
YIL062C,0.0011881188118811883,0.00510147566480786,0.0
YJR065C,0.0021782178217821784,0.005478547854785479,3.101611263305076e-06
YKL013C,0.0017821782178217822,0.005419291929192919,6.249919633796723e-05
YLR370C,0.0017821782178217822,0.06851288301418974,2.1674333968201092e-05
YML069W,0.0013861386138613863,0.04141270517118338,5.66642374846246e-05
YNL040W,0.00019801980198019803,0.0008910891089108911,0.0
YBR235W,0.00039603960396039607,0.0,0.0
YBR236C,0.0005940594059405942,0.0,0.0
YBR237W,0.00019801980198019803,0.0,0.0
YDR073W,0.0009900990099009901,0.003049129557505514,5.277805185668802e-06
YKR043C,0.00019801980198019803,0.00035203520352035205,0.0
YBR239C,0.0013861386138613863,0.0,0.0
YPL133C,0.0005940594059405942,0.09167837230858623,0.0
YBR240C,0.00039603960396039607,0.0,0.0
YDL080C,0.0009900990099009901,0.004556119477493968,1.2542742950564537e-05
YBR241C,0.00019801980198019803,0.0,0.0
YBR242W,0.00039603960396039607,0.0,0.0
YBR244W,0.00019801980198019803,0.0,0.0
YCR052W,0.0009900990099009901,0.00039603960396039607,7.019438327274993e-07
YKR008W,0.00019801980198019803,0.00039603960396039607,0.0
YLR163C,0.0013861386138613863,0.053466651872833955,2.7439913146783768e-06
YOL017W,0.0005940594059405942,0.0008441896821261073,4.904115109253271e-07
YBR246W,0.00019801980198019803,0.0,0.0
YDL148C,0.0011881188118811883,0.003471508976623803,8.658746568376238e-06
YDR449C,0.0015841584158415843,0.006434427226506435,4.6374574890091735e-05
YGR081C,0.0007920792079207921,0.0013434881949733436,2.2171444353233212e-06
YHR148W,0.0013861386138613863,0.020659729238229948,1.1447767870468968e-06
YJR002W,0.0015841584158415843,0.021262404986143214,1.3229334137895582e-05
YKL143W,0.0019801980198019802,0.026529919568411508,6.724819888696594e-05
YMR128W,0.0019801980198019802,0.020538445804379434,2.0881791658009982e-05
YNL075W,0.0007920792079207921,0.018337166717668777,0.0
YNL132W,0.006336633663366337,0.10929389635512735,0.0006946765845898045
YOL010W,0.0011881188118811883,0.012685099792931842,6.418160915499194e-07
YOR056C,0.0011881188118811883,0.1101659013591034,0.0
YPR144C,0.0009900990099009901,0.07508474552321794,0.0
YBR248C,0.00019801980198019803,0.0,0.0
YBR249C,0.0009900990099009901,0.0,0.0
YEL047C,0.00019801980198019803,0.00019801980198019803,0.0
YOR050C,0.00019801980198019803,0.00019801980198019803,0.0
YDL045W-A,0.00019801980198019803,0.0004526166902404526,0.0
YDL138W,0.0033663366336633667,0.0006188118811881188,0.00014944874963992365
YDR041W,0.0005940594059405942,0.0007920792079207921,0.0
YDR175C,0.0007920792079207921,0.0007920792079207921,2.996933075632972e-05
YDR337W,0.0013861386138613863,0.01088519900148655,1.7506632425475566e-05
YDR347W,0.0005940594059405942,0.0007920792079207921,0.0
YGR084C,0.0009900990099009901,0.017767941931807862,7.167276411563641e-05
YGR150C,0.00039603960396039607,0.004124469589816124,0.0
YGR170W,0.0005940594059405942,0.0004526166902404526,6.999144951287467e-06
YGR215W,0.0005940594059405942,0.0004526166902404526,8.397492528251307e-06
YIL093C,0.0007920792079207921,0.019606435643564357,3.437536163870281e-05
YJR101W,0.00039603960396039607,0.019567301041481393,0.0
YKL003C,0.00019801980198019803,0.0004526166902404526,0.0
YKL155C,0.0007920792079207921,0.020349180740596114,0.0
YNL137C,0.0005940594059405942,0.019606435643564357,0.0
YNL186W,0.00019801980198019803,0.0004526166902404526,0.0
YNL306W,0.0005940594059405942,0.019606435643564357,0.0
YOR205C,0.00019801980198019803,0.0004526166902404526,0.0
YOR243C,0.0007920792079207921,0.024518074373588133,1.9531364901196004e-05
YPL013C,0.0009900990099009901,0.09608665500170707,0.0
YPL118W,0.0011881188118811883,0.020433607371019877,0.0
YLL037W,0.00039603960396039607,0.002577613693572747,0.0
YPL248C,0.0031683168316831685,0.12633853156161656,4.005228174212546e-05
YBR254C,0.0027722772277227726,0.0,0.0
YDR108W,0.0007920792079207921,0.00019801980198019803,7.829494434037242e-06
YDR246W,0.00039603960396039607,0.00019801980198019803,0.0
YDR407C,0.0005940594059405942,0.00019801980198019803,1.3779155693347112e-06
YDR472W,0.0005940594059405942,0.00019801980198019803,0.0
YGR143W,0.00019801980198019803,0.00019801980198019803,0.0
YJR116W,0.00039603960396039607,0.00019801980198019803,9.804902058833335e-08
YKR068C,0.0019801980198019802,0.0011521152115211522,1.4624665080887174e-05
YMR218C,0.0005940594059405942,0.01988068655867048,0.0
YOR115C,0.0005940594059405942,0.10729010666598612,0.0
YBR255W,0.00019801980198019803,0.0,0.0
YBR260C,0.0019801980198019802,0.0,0.0
YGR196C,0.0013861386138613863,0.0036425553383363815,1.0524473361696984e-05
YIL118W,0.0015841584158415843,0.04013789614255543,3.6212390302211054e-05
YJL058C,0.0027722772277227726,0.028005449551577674,8.632211825496468e-05
YBR261C,0.00019801980198019803,0.0,0.0
YBR262C,0.00019801980198019803,0.0,0.0
YBR263W,0.00039603960396039607,0.0,0.0
YML018C,0.00039603960396039607,0.06579818145079815,0.0
YER136W,0.0031683168316831685,0.004623246443751075,3.174215390121235e-05
YGL161C,0.0039603960396039604,0.010260749718779452,6.611744260246195e-05
YGL198W,0.004158415841584159,0.012527787261484768,0.0001479357694051909
YNL263C,0.0035643564356435645,0.10433931556420947,0.0001534744946032889
YOR370C,0.0015841584158415843,0.12282841495591611,0.0
YCR107W,0.0005940594059405942,0.001141525917297612,2.964021892385317e-05
YLR255C,0.00019801980198019803,0.001141525917297612,0.0
YBR267W,0.0009900990099009901,0.0,0.0
YHR170W,0.0031683168316831685,0.028510102628077804,0.00010850881546904075
YJL122W,0.0007920792079207921,0.02876084548206176,4.3416739277892413e-07
YBR269C,0.00019801980198019803,0.0,0.0
YLR276C,0.0013861386138613863,0.03635741615065705,1.8330596256939902e-05
YBR270C,0.004356435643564357,0.0,0.0
YER093C,0.0015841584158415843,0.00019801980198019803,2.464896436646553e-06
YFL047W,0.0007920792079207921,0.00019801980198019803,5.860225492632186e-06
YFR050C,0.0027722772277227726,0.0107809490626482,7.298767423613921e-05
YHR077C,0.0015841584158415843,0.0015639656070870246,1.0057401631853194e-05
YIL105C,0.0027722772277227726,0.015746064032385113,3.0406341579175376e-05
YNL004W,0.0015841584158415843,0.06313104651426242,2.0448279039194137e-05
YNL018C,0.0005940594059405942,0.000528052805280528,1.5687843294133335e-07
YNL047C,0.0025742574257425744,0.09793767069014593,0.0001572740718598565
YPL124W,0.004752475247524753,0.13744916336210908,0.00013542611850377349
YBR271W,0.00039603960396039607,0.0,0.0
YDR363W-A,0.0011881188118811883,0.0030440691127936324,4.823865305087976e-08
YDR427W,0.0049504950495049506,0.00902006957452502,4.9372370186243334e-05
YFR052W,0.005742574257425743,0.014468704828770473,0.00014432722204355645
YGR232W,0.005148514851485149,0.020938653915960493,3.391573449203304e-05
YLL022C,0.0007920792079207921,0.006736838732416931,4.32761461459487e-07
YBR273C,0.00019801980198019803,0.0,0.0
YDL042C,0.005148514851485149,0.000528052805280528,3.052925563401657e-05
YDR168W,0.0009900990099009901,0.0003564356435643564,4.6384559188780785e-07
YJL036W,0.0007920792079207921,0.004517297335434256,4.897176818415443e-06
YKR010C,0.0021782178217821784,0.04601176423014592,8.935174819748565e-06
YLR152C,0.00019801980198019803,0.0003564356435643564,0.0
YMR102C,0.0015841584158415843,0.06610626473233253,5.211311785533421e-05
YMR255W,0.0013861386138613863,0.03496775628994578,4.174404663257525e-06
YPR010C-A,0.0015841584158415843,0.11049815044967778,0.0
YBR275C,0.0021782178217821784,0.0,0.0
YDL230W,0.0017821782178217822,0.00019801980198019803,2.518203692069637e-06
YLR019W,0.0033663366336633667,0.05259244425768837,0.00013152739359853703
YNL216W,0.0015841584158415843,0.08064422554787448,2.6834558379359305e-05
YOR208W,0.0013861386138613863,0.08948984861091895,0.0
YBR276C,0.00019801980198019803,0.0,0.0
YLR359W,0.0007920792079207921,0.025374435516356774,2.1318123545013793e-06
YBR277C,0.00019801980198019803,0.0,0.0
YBR278W,0.0017821782178217822,0.0,0.0
YIL006W,0.00039603960396039607,0.015323833700178691,0.0
YKL011C,0.0015841584158415843,0.03247416248474163,1.7975728306060642e-05
YLR181C,0.00039603960396039607,0.00019801980198019803,3.921960823533334e-08
YBR279W,0.0023762376237623766,0.0,0.0
YOL145C,0.0039603960396039604,0.11928719217228172,0.00018583518437527587
YNL141W,0.0007920792079207921,0.02904690409339442,0.0
YBR281C,0.0009900990099009901,0.0,0.0
YNL191W,0.00039603960396039607,0.00019801980198019803,6.536601372555556e-08
YBR282W,0.00039603960396039607,0.0,0.0
YIL162W,0.0009900990099009901,0.0029871686720241526,5.325994377658223e-06
YLR311C,0.00039603960396039607,0.019655829689320482,0.0
YPL234C,0.0019801980198019802,0.0772138898350096,3.517383741426831e-06
YPR028W,0.005346534653465347,0.106608042046592,0.0
YBR284W,0.0005940594059405942,0.0,0.0
YDL238C,0.00019801980198019803,0.00019801980198019803,0.0
YMR138W,0.0011881188118811883,0.09849196971540279,0.0001187568013381592
YBR285W,0.00039603960396039607,0.0,0.0
YIL049W,0.00039603960396039607,0.00019801980198019803,8.745972636479336e-06
YBR286W,0.0005940594059405942,0.0,0.0
YPL200W,0.00039603960396039607,0.018256766443194843,0.0
YGR261C,0.0009900990099009901,0.001900990099009901,1.4424557467097013e-06
YJL024C,0.00039603960396039607,0.001900990099009901,0.0
YPL016W,0.0031683168316831685,0.11606796070978838,3.832690400639495e-05
YPL195W,0.0011881188118811883,0.057671304515552385,0.0
YFL049W,0.0011881188118811883,0.0025274679366670844,3.526496440493722e-06
YHL025W,0.0015841584158415843,0.011023732946543062,2.7013659774723523e-05
YPR034W,0.0007920792079207921,0.10077928226143495,0.0
YEL036C,0.0015841584158415843,0.001141525917297612,2.551332176768769e-06
YGL012W,0.00039603960396039607,0.0010141014101410141,0.0
YPL087W,0.00039603960396039607,0.0021210430902245158,0.0
YPL132W,0.0005940594059405942,0.0012729844413012729,0.0
YBR291C,0.0005940594059405942,0.0,0.0
YHR096C,0.0013861386138613863,0.004978783592644979,2.5061455583919595e-05
YGR174C,0.0011881188118811883,0.0029326141569380824,2.2394272253464514e-06
YIL030C,0.0005940594059405942,0.006477832862195832,2.682434443257584e-06
YBR296C,0.0009900990099009901,0.0,0.0
YLR137W,0.00019801980198019803,0.00019801980198019803,0.0
YML089C,0.00019801980198019803,0.00019801980198019803,0.0
YDR284C,0.0011881188118811883,0.0008147100424328147,3.6246900854882625e-06
YGR041W,0.0007920792079207921,0.008000189040383751,7.216407915301335e-06
YNL008C,0.0007920792079207921,0.06584290051013693,1.2589465923109821e-05
YBR299W,0.00019801980198019803,0.0,0.0
YBR301W,0.00019801980198019803,0.0,0.0
YLR237W,0.0007920792079207921,0.017391106780234374,0.0
YOR192C,0.00019801980198019803,0.000792079207920792,0.0
YPR063C,0.00019801980198019803,0.000792079207920792,0.0
YCL004W,0.00019801980198019803,0.0,0.0
YCL007C,0.00019801980198019803,0.0,0.0
YJL172W,0.0007920792079207921,0.043373530377983305,3.77355575250536e-05
YLR119W,0.0007920792079207921,0.05234796056322632,1.2474455385874554e-06
YPL065W,0.00039603960396039607,0.042542183130526795,0.0
YCL009C,0.0007920792079207921,0.0,0.0
YER094C,0.0017821782178217822,0.010261221774351348,2.1706821383486043e-05
YCL011C,0.0033663366336633667,0.0,0.0
YDL084W,0.0011881188118811883,0.00019801980198019803,5.622842378870924e-06
YDR120C,0.0007920792079207921,0.00019801980198019803,1.8733468766707384e-06
YHR167W,0.0005940594059405942,0.00019801980198019803,5.8829412353000004e-08
YML062C,0.0009900990099009901,0.003967095957716073,1.7513486151468748e-06
YMR216C,0.0025742574257425744,0.05312512427143997,1.908311686041388e-05
YNL139C,0.0015841584158415843,0.0715410087290975,8.065877776762346e-06
YNL253W,0.0005940594059405942,0.00889503066087735,1.4870768122563893e-07
YPR161C,0.0023762376237623766,0.07212685001833517,0.0
YIL104C,0.0009900990099009901,0.0023639255117221566,2.336644752165132e-06
YCL016C,0.0009900990099009901,0.0,0.0
YGR020C,0.0027722772277227726,0.02258737831132694,0.00025210834329502
YHL023C,0.0009900990099009901,0.00019801980198019803,5.443927224167532e-06
YLR123C,0.00019801980198019803,0.00019801980198019803,0.0
YPL135W,0.00039603960396039607,0.07703075514777831,0.0
YDL116W,0.0067326732673267334,0.006116932861169328,0.0004917261243900785
YDR080W,0.0019801980198019802,0.0041148722202063144,3.857914987315057e-05
YHR070W,0.0009900990099009901,0.023269447426670378,2.312335375691279e-06
YLL010C,0.00039603960396039607,0.0038985803342238986,4.476404689955456e-07
YLR247C,0.0017821782178217822,0.05028072696985011,3.446613732921196e-05
YLR248W,0.0013861386138613863,0.07514514274570666,2.5451961446858448e-05
YNL230C,0.0077227722772277236,0.12566852321696872,0.0005299869399912453
YPL139C,0.0019801980198019802,0.13268235452221297,3.328958080252168e-05
YCL019W,0.0007920792079207921,0.0,0.0
YDR261W-A,0.0005940594059405942,0.00019801980198019803,3.921960823533334e-08
YDR261W-B,0.00039603960396039607,0.00039603960396039607,0.0
YHR189W,0.00039603960396039607,0.0023234323432343236,0.0
YCL020W,0.00019801980198019803,0.0,0.0
YCL023C,0.00039603960396039607,0.0,0.0
YML008C,0.0017821782178217822,0.06493823469868484,0.00019729967067340332
YDL232W,0.0035643564356435645,0.0021513437057991513,8.97492229023907e-06
YIR038C,0.004158415841584159,0.029998417023539916,0.00018267835539687214
YJR095W,0.00039603960396039607,0.0044995423912139116,0.0
YPL265W,0.0009900990099009901,0.05714102667876807,0.0
YCL026C-A,0.0009900990099009901,0.0,0.0
YCR048W,0.0005940594059405942,0.00019801980198019803,2.6186882602750816e-05
YLR177W,0.0005940594059405942,0.009073759446950613,4.712950155069186e-07
YDR072C,0.00039603960396039607,0.0032256619327091078,7.0796571211318576e-06
YER090W,0.0009900990099009901,0.0032256619327091078,2.5503491038169746e-06
YER149C,0.0017821782178217822,0.0033190616358933197,3.934075897673791e-05
YGR070W,0.00039603960396039607,0.0032256619327091078,2.6680081326293493e-06
YIL159W,0.0027722772277227726,0.041110780605957596,0.00016502019756113023
YIR014W,0.0005940594059405942,0.005858397160470764,1.53334178427696e-06
YJL153C,0.0023762376237623766,0.028867367611078047,3.667239763719988e-05
